SrcAddr,DstAddr,TimeWindow,Packets,Timestamp
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-12 23:34; 2022-10-12 23:35; 2022-10-12 23:36; 2022-10-12 23:37; 2022-10-12 23:38; 2022-10-12 23:39; 2022-10-12 23:40; 2022-10-12 23:41
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-12 23:41; 2022-10-12 23:42; 2022-10-12 23:43; 2022-10-12 23:44; 2022-10-12 23:45; 2022-10-12 23:46; 2022-10-12 23:47; 2022-10-12 23:48
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-12 23:48; 2022-10-12 23:49; 2022-10-12 23:50; 2022-10-12 23:51; 2022-10-12 23:52; 2022-10-12 23:53; 2022-10-12 23:54; 2022-10-12 23:55
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-12 23:55; 2022-10-12 23:56; 2022-10-12 23:57; 2022-10-12 23:58; 2022-10-12 23:59; 2022-10-13 00:00; 2022-10-13 00:01; 2022-10-13 00:02
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 00:02; 2022-10-13 00:03; 2022-10-13 00:04; 2022-10-13 00:05; 2022-10-13 00:06; 2022-10-13 00:07; 2022-10-13 00:08; 2022-10-13 00:09
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 00:09; 2022-10-13 00:10; 2022-10-13 00:11; 2022-10-13 00:12; 2022-10-13 00:13; 2022-10-13 00:14; 2022-10-13 00:15; 2022-10-13 00:16
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 00:16; 2022-10-13 00:17; 2022-10-13 00:18; 2022-10-13 00:19; 2022-10-13 00:20; 2022-10-13 00:21; 2022-10-13 00:22; 2022-10-13 00:23
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 00:23; 2022-10-13 00:24; 2022-10-13 00:25; 2022-10-13 00:26; 2022-10-13 00:27; 2022-10-13 00:28; 2022-10-13 00:29; 2022-10-13 00:30
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 00:30; 2022-10-13 00:31; 2022-10-13 00:32; 2022-10-13 00:33; 2022-10-13 00:34; 2022-10-13 00:35; 2022-10-13 00:36; 2022-10-13 00:37
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 00:37; 2022-10-13 00:38; 2022-10-13 00:39; 2022-10-13 00:40; 2022-10-13 00:41; 2022-10-13 00:42; 2022-10-13 00:43; 2022-10-13 00:44
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 147:incoming; 132:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 00:44; 2022-10-13 00:45; 2022-10-13 00:46; 2022-10-13 00:47; 2022-10-13 00:48; 2022-10-13 00:49; 2022-10-13 00:50; 2022-10-13 00:51
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 00:51; 2022-10-13 00:52; 2022-10-13 00:53; 2022-10-13 00:54; 2022-10-13 00:55; 2022-10-13 00:56; 2022-10-13 00:57; 2022-10-13 00:58
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 00:58; 2022-10-13 00:59; 2022-10-13 01:00; 2022-10-13 01:01; 2022-10-13 01:02; 2022-10-13 01:03; 2022-10-13 01:04; 2022-10-13 01:05
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 01:05; 2022-10-13 01:06; 2022-10-13 01:07; 2022-10-13 01:08; 2022-10-13 01:09; 2022-10-13 01:10; 2022-10-13 01:11; 2022-10-13 01:12
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 01:12; 2022-10-13 01:13; 2022-10-13 01:14; 2022-10-13 01:15; 2022-10-13 01:16; 2022-10-13 01:17; 2022-10-13 01:18; 2022-10-13 01:19
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 01:19; 2022-10-13 01:20; 2022-10-13 01:21; 2022-10-13 01:22; 2022-10-13 01:23; 2022-10-13 01:24; 2022-10-13 01:25; 2022-10-13 01:26
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 01:26; 2022-10-13 01:27; 2022-10-13 01:28; 2022-10-13 01:29; 2022-10-13 01:30; 2022-10-13 01:31; 2022-10-13 01:32; 2022-10-13 01:33
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 01:33; 2022-10-13 01:34; 2022-10-13 01:35; 2022-10-13 01:36; 2022-10-13 01:37; 2022-10-13 01:38; 2022-10-13 01:39; 2022-10-13 01:40
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 01:40; 2022-10-13 01:41; 2022-10-13 01:42; 2022-10-13 01:43; 2022-10-13 01:44; 2022-10-13 01:45; 2022-10-13 01:46; 2022-10-13 01:47
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 01:47; 2022-10-13 01:48; 2022-10-13 01:49; 2022-10-13 01:50; 2022-10-13 01:51; 2022-10-13 01:52; 2022-10-13 01:53; 2022-10-13 01:54
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 01:54; 2022-10-13 01:55; 2022-10-13 01:56; 2022-10-13 01:57; 2022-10-13 01:58; 2022-10-13 01:59; 2022-10-13 02:00; 2022-10-13 02:01
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 02:01; 2022-10-13 02:02; 2022-10-13 02:03; 2022-10-13 02:04; 2022-10-13 02:05; 2022-10-13 02:06; 2022-10-13 02:07; 2022-10-13 02:08
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 02:08; 2022-10-13 02:09; 2022-10-13 02:10; 2022-10-13 02:11; 2022-10-13 02:12; 2022-10-13 02:13; 2022-10-13 02:14; 2022-10-13 02:15
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 02:15; 2022-10-13 02:16; 2022-10-13 02:17; 2022-10-13 02:18; 2022-10-13 02:19; 2022-10-13 02:20; 2022-10-13 02:21; 2022-10-13 02:22
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 02:22; 2022-10-13 02:23; 2022-10-13 02:24; 2022-10-13 02:25; 2022-10-13 02:26; 2022-10-13 02:27; 2022-10-13 02:28; 2022-10-13 02:29
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 02:29; 2022-10-13 02:30; 2022-10-13 02:31; 2022-10-13 02:32; 2022-10-13 02:33; 2022-10-13 02:34; 2022-10-13 02:35; 2022-10-13 02:36
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 02:36; 2022-10-13 02:37; 2022-10-13 02:38; 2022-10-13 02:39; 2022-10-13 02:40; 2022-10-13 02:41; 2022-10-13 02:42; 2022-10-13 02:43
172.21.0.100,172.21.0.108,7,132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming; 132:incoming; 132:incoming; 147:incoming; 147:incoming; 66:outgoing; 66:outgoing; 101:outgoing; 101:outgoing; 66:incoming; 66:incoming,2022-10-13 02:43; 2022-10-13 02:44; 2022-10-13 02:45; 2022-10-13 02:46; 2022-10-13 02:47; 2022-10-13 02:48; 2022-10-13 02:49; 2022-10-13 02:50
